simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index
Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r19_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r19,19,v00,0,90000,0.008,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0010_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.001,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0020_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.002,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0030_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.003,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.0035,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.0045,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.005,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.006,0
Ma_xp_A2000_n65_r20_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r20_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v00,0,90000,0.008,0
Ma_xp_A2000_n65_r20_v02_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r20_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v02_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v02,2,90000,0.004,0
Ma_xp_A2000_n65_r20_v04_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r20_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v04_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v04,4,90000,0.004,0
Ma_xp_A2000_n65_r20_v06_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r20_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r20_v06_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r20,20,v06,6,90000,0.004,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0010_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.001,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0020_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.002,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0030_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.003,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.0035,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.004,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.0045,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.005,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.006,0
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.008,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.001,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.002,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.003,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.0035,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.004,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.0045,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.005,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.006,0
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.008,0
Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s030mz,30,mz,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r11,11,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v02,2,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v04,4,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v06,6,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v08,8,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v10,10,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v12,12,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v14,14,90000,0.004,0
Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v16,16,90000,0.004,0
Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r13,13,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r14,14,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r15,15,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,102000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,108000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,66000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,72000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,78000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,84000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,96000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v02,2,90000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v08,8,90000,0.004,0
Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v10,10,90000,0.004,0
Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r17,17,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r18,18,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r19_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r19,19,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s030z_n65_r20_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r20,20,v02,2,90000,0.004,0
Ma_xp_A2000_s030z_n65_r20_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r20,20,v04,4,90000,0.004,0
