sample_filename,sample_file_path,node_path,node_type,shape,dtype,attribute_name,attribute_value_preview
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header,group,,,System,b'login7b.pri.cosma7.alces.network'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header,group,,,ThisFile,[0]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header,group,,,Time,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header,group,,,TimeBase_dloga,[0.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header,group,,,TimeBase_dt,[8.32667268e-13]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header,group,,,Virtual,[0]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Header/PartTypeNames,dataset,"(7,)",|S128,,
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,InternalCodeUnits,group,,,Unit current in cgs (U_I),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,InternalCodeUnits,group,,,Unit length in cgs (U_L),[1.e+08]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,InternalCodeUnits,group,,,Unit mass in cgs (U_M),[1.e+27]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,InternalCodeUnits,group,,,Unit temperature in cgs (U_T),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,InternalCodeUnits,group,,,Unit time in cgs (U_t),[1.]
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_ANEOS_Fe85Si15_table_file,b'../../swiftsim/examples/Planetary/EoSTables_bak/ANEOS_Fe85Si15_S20.txt'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_ANEOS_forsterite_table_file,b'../../swiftsim/examples/Planetary/EoSTables_bak/ANEOS_forsterite_S19.txt'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_ANEOS_Fe85Si15,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_ANEOS_forsterite,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_ANEOS_iron,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_HM80_HHe,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_HM80_ice,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_HM80_rock,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_SESAME_basalt,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_SESAME_iron,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_SESAME_water,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_SS08_water,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_Til_basalt,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_Til_granite,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_Til_iron,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_Til_water,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,EoS:planetary_use_idg_def,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:absolute_linking_length,b'0.0001'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:basename,b'Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:delta_time,b'-1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:dump_catalogue_when_seeding,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:group_id_default,b'2147483647'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:group_id_offset,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:linking_length_ratio,b'-1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:min_group_size,b'20'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:scale_factor_first,b'0.1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:seed_black_holes_enabled,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,FOF:time_first,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:MAC,b'adaptive'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:allow_truncation_in_MAC,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:epsilon_fmm,b'0.001'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:eta,b'0.025'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:max_physical_baryon_softening,b'0.0021'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:rebuild_frequency,b'0.01'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:theta_cr,b'0.5'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Gravity:use_tree_below_softening,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:black_holes_smoothing_length,b'-1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:cleanup_h_factors,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:cleanup_smoothing_lengths,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:cleanup_velocity_factors,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:file_name,b'snapshots/Ma_xp_A1800_n60_r12_v00_90000_init.hdf5'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:metadata_group_name,b'ICs_parameters'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:periodic,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:replicate,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:shift,"b' [0, 0, 0]'"
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:smoothing_length_scaling,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InitialConditions:stars_smoothing_length,b'-1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InternalUnitSystem:UnitCurrent_in_cgs,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InternalUnitSystem:UnitLength_in_cgs,b'1.0e8'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InternalUnitSystem:UnitMass_in_cgs,b'1.0e27'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InternalUnitSystem:UnitTemp_in_cgs,b'1'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,InternalUnitSystem:UnitVelocity_in_cgs,b'1.0e8'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,MetaData:run_name,b'Untitled SWIFT simulation'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,PhysicalConstants:G,b'6.6743e-05'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_extra_bparts,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_extra_gparts,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_extra_parts,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_extra_sinks,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_extra_sparts,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_max_size,b'8000000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_pair_black_holes,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_pair_hydro,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_pair_sinks,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_pair_stars,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_self_black_holes,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_self_hydro,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_self_sinks,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_recurse_size_self_stars,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_split_size,b'400'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_sub_size_pair_grav,b'2560000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_sub_size_pair_hydro,b'2560000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_sub_size_pair_stars,b'256000000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_sub_size_self_grav,b'3200'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_sub_size_self_hydro,b'3200'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_sub_size_self_stars,b'32000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:cell_subdepth_diff_grav,b'2'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:dependency_graph_frequency,b'0'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:engine_max_parts_per_cooling,b'10000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:engine_max_parts_per_ghost,b'100'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:engine_max_sparts_per_ghost,b'1000'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:links_per_tasks,b'25'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:max_top_level_cells,b'96'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:mpi_message_limit,b'4'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:nr_queues,b'4'
Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1800_n60_r12_v00_90000_fof_0.0001_0000.hdf5,Parameters,group,,,Scheduler:task_level_output_frequency,b'0'
